COD_MKT_ID;COD_MKT;AREA;COD_AREA;MACROSETTORE;COD_MACROSET;SETTORE;COD_SETT;REPARTO;COD_REP;CATEGORIA;COD_CATEG;SOTTOCATEGORIA;COD_SUBCATEG;SEGMENTO;COD_SEGMENTO
176;52030750102;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;SUCCHI DI FRUTTA;075;SUCCHI LIQUIDI;01;500 : 1000  ML.;02
177;52030750103;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;SUCCHI DI FRUTTA;075;SUCCHI LIQUIDI;01;> 1000 ML.;03
178;52030750201;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;SUCCHI DI FRUTTA;075;SUCCHI DENSI;02;< 500 ML.;01
179;52030750202;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;SUCCHI DI FRUTTA;075;SUCCHI DENSI;02;500 : 1000  ML.;02
180;52030750203;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;SUCCHI DI FRUTTA;075;SUCCHI DENSI;02;> 1000 ML.;03
181;52030750301;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;SUCCHI DI FRUTTA;075;SUCCHI VEGETALI;03;POMODORO;01
182;52030750302;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;SUCCHI DI FRUTTA;075;SUCCHI VEGETALI;03;ALTRI;02
183;52030770101;Alimentari;1;Generi vari;1;GROCERY ALIMENTARI;52;LIQUIDI;03;BIRRA;077;NORMALI;01;VETRO FINO ML.330;01
184;64065480305;Non alimentari;2;No Food;3;CASA;64;PULIZIA;06;STENDERE;548;STENDIBIANCHERIA;03;FERRO;05
185;64065500101;Non alimentari;2;No Food;3;CASA;64;PULIZIA;06;STIRARE;550;ACCESSORI;01;TELI STIRO;01
186;64065500102;Non alimentari;2;No Food;3;CASA;64;PULIZIA;06;STIRARE;550;ACCESSORI;01;ALTRO;02
187;64065500201;Non alimentari;2;No Food;3;CASA;64;PULIZIA;06;STIRARE;550;ASSI DA STIRO;02;METALLO;01
188;64065500202;Non alimentari;2;No Food;3;CASA;64;PULIZIA;06;STIRARE;550;ASSI DA STIRO;02;LEGNO;02
189;64065520101;Non alimentari;2;No Food;3;CASA;64;PULIZIA;06;RIPORRE;552;ARMADIETTI SMONTABILI;01;COTONE;01
190;64065520102;Non alimentari;2;No Food;3;CASA;64;PULIZIA;06;RIPORRE;552;ARMADIETTI SMONTABILI;01;TNT;02
191;64065520103;Non alimentari;2;No Food;3;CASA;64;PULIZIA;06;RIPORRE;552;ARMADIETTI SMONTABILI;01;PEVA;03
192;64065520201;Non alimentari;2;No Food;3;CASA;64;PULIZIA;06;RIPORRE;552;CUSTODIE SACCHI;02;TNT;01
193;64065520202;Non alimentari;2;No Food;3;CASA;64;PULIZIA;06;RIPORRE;552;CUSTODIE SACCHI;02;POLITENE;02
194;64065520203;Non alimentari;2;No Food;3;CASA;64;PULIZIA;06;RIPORRE;552;CUSTODIE SACCHI;02;PEVA;03
195;64065520301;Non alimentari;2;No Food;3;CASA;64;PULIZIA;06;RIPORRE;552;GRUCCE;03;LEGNO;01
196;64065520302;Non alimentari;2;No Food;3;CASA;64;PULIZIA;06;RIPORRE;552;GRUCCE;03;METALLO;02
197;64065520303;Non alimentari;2;No Food;3;CASA;64;PULIZIA;06;RIPORRE;552;GRUCCE;03;PLASTICA;03
198;64065520401;Non alimentari;2;No Food;3;CASA;64;PULIZIA;06;RIPORRE;552;SCATOLE RIEMPIMENTO;04;PLASTICA;01
199;64065520402;Non alimentari;2;No Food;3;CASA;64;PULIZIA;06;RIPORRE;552;SCATOLE RIEMPIMENTO;04;CARTONE;02
200;64065520501;Non alimentari;2;No Food;3;CASA;64;PULIZIA;06;RIPORRE;552;CARRELLI E BORSE SPESA;05;CARRELLO SPESA;01
201;64065520502;Non alimentari;2;No Food;3;CASA;64;PULIZIA;06;RIPORRE;552;CARRELLI E BORSE SPESA;05;SHOPPING BAG;02
202;64065520601;Non alimentari;2;No Food;3;CASA;64;PULIZIA;06;RIPORRE;552;CESTI;06;MATERIALI NATURALI;01
203;64065520701;Non alimentari;2;No Food;3;CASA;64;PULIZIA;06;RIPORRE;552;ALTRI;07;ALTRI;01
204;6406W360101;Non alimentari;2;No Food;3;CASA;64;PULIZIA;06;PULIZIA;W36;PULIZIA;01;PULIZIA;01
205;54011080101;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;DETERGENZA TESSUTI;108;DETERGENTI LAVATRICE;01;POLVERI;01
206;54011080102;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;DETERGENZA TESSUTI;108;DETERGENTI LAVATRICE;01;TABS;02
207;54011080103;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;DETERGENZA TESSUTI;108;DETERGENTI LAVATRICE;01;LIQUIDI NORMALI;03
208;54011080104;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;DETERGENZA TESSUTI;108;DETERGENTI LAVATRICE;01;LIQUIDI CONCENTRATI;04
209;54011080201;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;DETERGENZA TESSUTI;108;DETERG. INDUMENTI DELICATI;02;LIQUIDI;01
210;54011080202;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;DETERGENZA TESSUTI;108;DETERG. INDUMENTI DELICATI;02;POLVERI;02
211;54011080301;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;DETERGENZA TESSUTI;108;DETERGENTI BUCATO A MANO;03;SAPONI SOLIDI;01
212;54011080302;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;DETERGENZA TESSUTI;108;DETERGENTI BUCATO A MANO;03;POLVERI;02
213;54011080303;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;DETERGENZA TESSUTI;108;DETERGENTI BUCATO A MANO;03;LIQUIDI;03
214;54011100101;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;CURA TESSUTI;110;AMMORBIDENTI BUCATO;01;NORMALI;01
215;54011100102;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;CURA TESSUTI;110;AMMORBIDENTI BUCATO;01;CONCENTRATI;02
216;54011100201;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;CURA TESSUTI;110;CANDEGGINE;02;NORMALI;01
217;54011100202;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;CURA TESSUTI;110;CANDEGGINE;02;PROFUMATE;02
218;54011100203;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;CURA TESSUTI;110;CANDEGGINE;02;DELICATE;03
219;54011100301;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;CURA TESSUTI;110;ADDITIVI;03;DECALCIFICANTI;01
220;54011100302;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;CURA TESSUTI;110;ADDITIVI;03;DISINFETTANTI;02
221;54011100401;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;CURA TESSUTI;110;ADDITIVI COADIUVANTI BUCATO;04;POLVERI;01
222;54011100402;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;CURA TESSUTI;110;ADDITIVI COADIUVANTI BUCATO;04;LIQUIDI;02
223;54011100403;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;CURA TESSUTI;110;ADDITIVI COADIUVANTI BUCATO;04;GEL;03
224;54011100404;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;CURA TESSUTI;110;ADDITIVI COADIUVANTI BUCATO;04;PASTA;04
225;54011100405;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;CURA TESSUTI;110;ADDITIVI COADIUVANTI BUCATO;04;ALTRI;05
226;54011100501;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;CURA TESSUTI;110;SMACCHIATORI TESSUTI;05;SMACCH. TESSUTI;01
227;54011100601;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;CURA TESSUTI;110;COLORANTI;06;COLORANTI;01
228;54011100701;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;CURA TESSUTI;110;PRODOTTI STIRO;07;ACQUA DEMINERAL.;01
229;54011100702;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;CURA TESSUTI;110;PRODOTTI STIRO;07;APPRETTI;02
230;54011100703;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;CURA TESSUTI;110;PRODOTTI STIRO;07;ANTICALCARI / PROFUMATORI;03
231;54011100801;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;CURA TESSUTI;110;ELIMINA ODORI;08;ELIMINA ODORI;01
232;54011160101;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;DEODORANTI AMBIENTI;116;DEODORANTI GRANDI AMBIENTI;01;SPRAY;01
233;54011160102;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;DEODORANTI AMBIENTI;116;DEODORANTI GRANDI AMBIENTI;01;ELETTROEMANATORI +  RIC.;02
234;54011160103;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;DEODORANTI AMBIENTI;116;DEODORANTI GRANDI AMBIENTI;01;EMANATORI + RIC.;03
235;54011160104;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;DEODORANTI AMBIENTI;116;DEODORANTI GRANDI AMBIENTI;01;CANDELE;04
236;54011160201;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;DEODORANTI AMBIENTI;116;DEODORANTI PICCOLI AMBIENTI;02;PROFUM. PICCOLI AMBIENTI;01
237;54011160202;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;DEODORANTI AMBIENTI;116;DEODORANTI PICCOLI AMBIENTI;02;PROFUMATORI BIANCHERIA;02
238;54011180101;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;INSETTICIDI/REPULSIVI;118;REPULSIVI VOLANTI;01;ELETTROEMANATORI E RIC.;01
239;54011180102;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;INSETTICIDI/REPULSIVI;118;REPULSIVI VOLANTI;01;VAPO/SPRAY;02
240;54011180103;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;INSETTICIDI/REPULSIVI;118;REPULSIVI VOLANTI;01;SPIRALI;03
241;54011180104;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;INSETTICIDI/REPULSIVI;118;REPULSIVI VOLANTI;01;CANDELE;04
242;54011180105;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;INSETTICIDI/REPULSIVI;118;REPULSIVI VOLANTI;01;ESCHE;05
243;54011180201;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;INSETTICIDI/REPULSIVI;118;REPULSIVI STRISCIANTI;02;POLVERI;01
244;54011180202;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;INSETTICIDI/REPULSIVI;118;REPULSIVI STRISCIANTI;02;SPRAY;02
245;54011180203;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;INSETTICIDI/REPULSIVI;118;REPULSIVI STRISCIANTI;02;ESCHE;03
246;54011180301;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;INSETTICIDI/REPULSIVI;118;TARMICIDI;03;TARMICIDI;01
247;54011180401;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;INSETTICIDI/REPULSIVI;118;RATTICIDI;04;RATTICIDI;01
248;54011180501;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;INSETTICIDI/REPULSIVI;118;REPULSIVI USO PERSONALE;05;REPULSIVI SPRAY/VAPO;01
249;54011180502;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;INSETTICIDI/REPULSIVI;118;REPULSIVI USO PERSONALE;05;SALVIETTE;02
250;54011180503;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;INSETTICIDI/REPULSIVI;118;REPULSIVI USO PERSONALE;05;ALTRO;03
251;5401V140101;Alimentari;1;Generi vari;1;CHIMICA;54;IGIENE AMBIENTI;01;IGIENE AMBIENTI;V14;IGIENE AMBIENTI;01;IGIENE AMBIENTI;01
252;54021220101;Alimentari;1;Generi vari;1;CHIMICA;54;USA E GETTA E AVVOLGENTI;02;TOVAGLIE E TOVAGLIOLI;122;TOVAGLIOLI BIANCHI;01;MONOVELO;01
253;68025850102;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;SUONO AUTO;585;AUTORADIO;01;SINTOLETTORE;02
254;68025850103;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;SUONO AUTO;585;AUTORADIO;01;SPECIALI;03
255;68025850104;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;SUONO AUTO;585;AUTORADIO;01;GPS;04
256;68025850201;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;SUONO AUTO;585;COMPONENTI;02;ACCESSORI COLLEGAMENTO;01
257;68025850202;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;SUONO AUTO;585;COMPONENTI;02;ALTOPARLANTI;02
258;68025850203;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;SUONO AUTO;585;COMPONENTI;02;AMPLIFICATORI;03
259;68025850204;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;SUONO AUTO;585;COMPONENTI;02;MULTIBOX CD / MD;04
260;68025850205;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;SUONO AUTO;585;COMPONENTI;02;ANTENNE;05
261;68025870101;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;STRUMENTI MUSICALI;587;A CORDA;01;CHITARRE ACUSTICHE;01
262;68025870102;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;STRUMENTI MUSICALI;587;A CORDA;01;CHITARRE ELETTRICHE;02
263;68025870201;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;STRUMENTI MUSICALI;587;A FIATO;02;FLAUTI;01
264;68025870301;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;STRUMENTI MUSICALI;587;A PERCUSSIONE;03;BATTERIE;01
265;68025870401;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;STRUMENTI MUSICALI;587;TASTIERE;04;MINI;01
266;68025870402;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;STRUMENTI MUSICALI;587;TASTIERE;04;STANDARD;02
267;68025870501;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;STRUMENTI MUSICALI;587;ACCESSORI;05;A CORDA;01
268;68025870502;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;STRUMENTI MUSICALI;587;ACCESSORI;05;A PERCUSSIONE;02
269;68025870503;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;STRUMENTI MUSICALI;587;ACCESSORI;05;TASTIERE;03
270;68025890101;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;ACCESSORI SUONO;589;COLLEGAMENTO;01;ADATTATORI;01
271;68025890102;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;ACCESSORI SUONO;589;COLLEGAMENTO;01;CAVI;02
272;68025890103;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;ACCESSORI SUONO;589;COLLEGAMENTO;01;CONNETTORI;03
273;68025890201;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;ACCESSORI SUONO;589;CONTENITORI;02;CD / MINIDISC;01
274;68025890202;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;ACCESSORI SUONO;589;CONTENITORI;02;MUSICASSETTE;02
275;68025890301;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;ACCESSORI SUONO;589;CUFFIE;03;AURICOLARI;01
276;68025890302;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;ACCESSORI SUONO;589;CUFFIE;03;CUFFIE STANDARD;02
277;68025890303;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;ACCESSORI SUONO;589;CUFFIE;03;SENZA FILO;03
278;68025890401;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;ACCESSORI SUONO;589;MICROFONI;04;MICROFONI;01
279;68025890501;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;ACCESSORI SUONO;589;PULIZIA;05;C.D.;01
280;68025890502;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;ACCESSORI SUONO;589;PULIZIA;05;MUSICASSETTE;02
281;68025890601;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;ACCESSORI SUONO;589;SUPPORTI VERGINI;06;MICROCASSETTE;01
282;68025890602;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;ACCESSORI SUONO;589;SUPPORTI VERGINI;06;MINIDISC CDR AUDIO;02
283;68025890603;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;ACCESSORI SUONO;589;SUPPORTI VERGINI;06;NASTRO CROMO;03
284;68025890604;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;ACCESSORI SUONO;589;SUPPORTI VERGINI;06;NASTRO FERRO;04
285;6802W620101;Non alimentari;2;No Food;3;MULTIMEDIA;68;SUONO;02;SUONO;W62;SUONO;01;SUONO;01
286;68035910101;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV;591;SCHERMI CRT;01;TV 2-13 POLLICI;01
287;68035910102;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV;591;SCHERMI CRT;01;TV COLOR 14-15 POLLICI;02
288;68035910103;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV;591;SCHERMI CRT;01;TV COLOR 16-17 POLLICI;03
289;68035910104;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV;591;SCHERMI CRT;01;TV COLOR 20-21 POLLICI;04
290;68035910105;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV;591;SCHERMI CRT;01;TV COLOR 25 POLLICI;05
291;68035910106;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV;591;SCHERMI CRT;01;TV COLOR 28 POLLICI;06
292;68035910107;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV;591;SCHERMI CRT;01;TV COLOR 29 POLLICI;07
293;68035910108;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV;591;SCHERMI CRT;01;TV COLOR 32-36 POLLICI;08
294;68035910201;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV;591;LCD;02;TV 2-13 POLLICI;01
295;68035910202;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV;591;LCD;02;TV COLOR 14/16 POLLICI;02
296;68035910203;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV;591;LCD;02;TV COLOR 17/19 POLLICI;03
297;68035910204;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV;591;LCD;02;TV COLOR 20 /23 POLLICI;04
298;68035910205;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV;591;LCD;02;TV COLOR 24/27 POLLICI;05
299;68035910206;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV;591;LCD;02;TV COLOR 28/30 POLLICI;06
300;68035910207;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV;591;LCD;02;TV COLOR 28/32 POLLICI;07
301;68035910208;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV;591;LCD;02;TV COLOR 33/39 POLLICI;08
302;68035910301;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV;591;PLASMA;03;TV COLOR 32/36 POLLICI;01
303;68035910302;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV;591;PLASMA;03;TV COLOR 36/43 POLLICI;02
304;68035910303;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV;591;PLASMA;03;TV COLOR > 43 POLLICI;03
305;68035910401;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV;591;PROIETTORI;04;RETROPROIEZIONE;01
306;68035910402;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV;591;PROIETTORI;04;VIDEOPROIETTORI;02
307;68035910501;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV;591;COMBINATI TV;05;TV COLOR 14-19 POLLICI;01
308;68035910502;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV;591;COMBINATI TV;05;TV COLOR 20-24 POLLICI;02
309;68035910503;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV;591;COMBINATI TV;05;TV COLOR 25-31 POLLICI;03
310;68035910504;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV;591;COMBINATI TV;05;TV COLOR >32 POLLICI;04
311;68035910601;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV;591;DISPOSITIVI MULTIMEDIALI;06;CON HARD DISK;01
312;68035910602;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV;591;DISPOSITIVI MULTIMEDIALI;06;CON DVD;02
313;68035910603;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV;591;DISPOSITIVI MULTIMEDIALI;06;ALTRO;03
314;68035950101;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;VIDEOCAMERE;595;VIDEOCAMERE ANALOGICHE;01;VHSC;01
315;68035950102;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;VIDEOCAMERE;595;VIDEOCAMERE ANALOGICHE;01;8MM/HI8;02
316;68035950201;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;VIDEOCAMERE;595;VIDEOCAMERE DIGITALI;02;CASSETTA;01
317;68035950202;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;VIDEOCAMERE;595;VIDEOCAMERE DIGITALI;02;DVD;02
318;68035950203;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;VIDEOCAMERE;595;VIDEOCAMERE DIGITALI;02;SUPPORTO DI MEMORIA;03
319;68035970101;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;ACCESSORI TV/VIDEO;597;PERIFERICHE TV;01;CAVI;01
320;68035970102;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;ACCESSORI TV/VIDEO;597;PERIFERICHE TV;01;CONTENITORI VIDEO;02
321;68035970103;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;ACCESSORI TV/VIDEO;597;PERIFERICHE TV;01;PARABOLE / ILLUMINATORI;03
322;68035970104;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;ACCESSORI TV/VIDEO;597;PERIFERICHE TV;01;ALTRI;04
323;68035970201;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;ACCESSORI TV/VIDEO;597;SUPPORTI VERGINI;02;PER ANALOGICO;01
324;68035970202;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;ACCESSORI TV/VIDEO;597;SUPPORTI VERGINI;02;PER DIGITALE;02
325;68035970203;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;ACCESSORI TV/VIDEO;597;SUPPORTI VERGINI;02;ALTRI;03
326;68035970301;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;ACCESSORI TV/VIDEO;597;TV;03;TELECOMANDI UNIVERS.;01
327;68035970302;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;ACCESSORI TV/VIDEO;597;TV;03;SALVATELECOMANDI;02
328;68035970303;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;ACCESSORI TV/VIDEO;597;TV;03;ANTENNE;03
329;68035970304;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;ACCESSORI TV/VIDEO;597;TV;03;SUPPORTI VIDEO;04
330;68035970305;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;ACCESSORI TV/VIDEO;597;TV;03;ALTRI;05
331;68035970401;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;ACCESSORI TV/VIDEO;597;VIDEOCAMERE;04;BORSE;01
332;68035970402;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;ACCESSORI TV/VIDEO;597;VIDEOCAMERE;04;BATTERIE / CARICABATTERIE;02
333;68035970403;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;ACCESSORI TV/VIDEO;597;VIDEOCAMERE;04;ALTRI;03
334;68037020101;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;PERIFERICHE TV;702;VHS;01;2-4 TESTINE;01
335;68037020102;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;PERIFERICHE TV;702;VHS;01;6 TESTINE;02
336;68037020201;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;PERIFERICHE TV;702;DVD;02;LETTORI;01
337;68037020202;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;PERIFERICHE TV;702;DVD;02;REGISTRATORI;02
338;68037020203;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;PERIFERICHE TV;702;DVD;02;SPECIALI;03
339;68037020301;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;PERIFERICHE TV;702;RICEVITORI;03;SATELLITARE;01
340;68037020302;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;PERIFERICHE TV;702;RICEVITORI;03;TERRESTRE;02
341;68037020303;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;PERIFERICHE TV;702;RICEVITORI;03;ANALOGICO;03
342;68037020401;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;PERIFERICHE TV;702;ALTRO;04;ALTRO;01
343;6803W630101;Non alimentari;2;No Food;3;MULTIMEDIA;68;TV/VIDEO;03;TV/VIDEO;W63;TV/VIDEO;01;TV/VIDEO;01
344;68045990101;Non alimentari;2;No Food;3;MULTIMEDIA;68;FOTO/OTTICA;04;FOTO;599;MACCHINE FOTOGRAFICHE ANALOGICHE;01;COMPATTE AUTO FOCUS;01
